Id,PID,MS SubClass,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Foundation,Bsmt Exposure,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,SalePrice,TotalSF,Total_full_bath,Total_half_bath,garage_yrblt_rel,remod_yr_rel,ExterQualCond,BsmtQualCond,GarageQualCond,BasmtFinSF_type1,BasmtFinSF_type2,MS Zoning_0,MS Zoning_1,MS Zoning_2,MS Zoning_3,MS Zoning_4,MS Zoning_5,MS Zoning_6,Neighborhood_0,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Neighborhood_5,Neighborhood_6,Neighborhood_7,Neighborhood_8,Neighborhood_9,Neighborhood_10,Neighborhood_11,Neighborhood_12,Neighborhood_13,Neighborhood_14,Neighborhood_15,Neighborhood_16,Neighborhood_17,Neighborhood_18,Neighborhood_19,Neighborhood_20,Neighborhood_21,Neighborhood_22,Neighborhood_23,Neighborhood_24,Neighborhood_25,Neighborhood_26,Neighborhood_27,Sale Type_0,Sale Type_1,Sale Type_2,Sale Type_3,Sale Type_4,Sale Type_5,Sale Type_6,Sale Type_7,Sale Type_8,Sale Type_9
428,528108040,60,12350,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,2Story,9,5,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,379.0,GasA,5,Y,SBrkr,0,7.897296472595885,3,1,5,8,1,4,Attchd,RFn,3.0,Y,0,197,0,0,0,0,None,None,None,0,7,2009,12.89621531706982,4055.0,3.0,1.0,0.0,0,12,15,9,5916.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1756,528280110,60,7917,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,953.0,GasA,5,Y,SBrkr,0,7.40671073017764,3,1,3,8,1,3,Attchd,RFn,2.0,Y,0,40,0,0,0,0,None,None,None,0,8,2007,12.072541252905653,2600.0,2.0,1.0,0.0,1,9,12,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1280,535456100,20,7200,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,No,825.0,GasA,3,Y,FuseA,0,6.715383386334682,2,1,3,8,0,0,Attchd,Unf,1.0,Y,0,0,0,0,0,0,None,None,None,0,7,2008,11.603679828238691,1650.0,1.0,1.0,0.0,0,9,9,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1928,535181030,20,12155,Pave,None,IR3,Lvl,4,Inside,Gtl,PosN,Norm,1Fam,1Story,6,3,1970,Gable,CompShg,Plywood,Plywood,None,0.0,CBlock,No,420.0,GasA,4,Y,SBrkr,0,7.412764017426562,3,1,3,8,1,3,Attchd,Unf,2.0,Y,0,0,0,0,147,0,None,None,None,0,3,2007,12.004568269319446,3314.0,2.0,1.0,0.0,0,9,12,9,2474.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2671,903200050,30,7446,Pave,None,Reg,Lvl,4,Corner,Gtl,Feedr,Norm,1Fam,1Story,4,5,1941,Gable,CompShg,WdShing,Wd Shng,None,0.0,CBlock,No,522.0,GasA,3,Y,FuseA,0,6.669498089857878,2,1,3,8,2,3,None,None,0.0,Y,0,0,0,0,0,0,None,GdWo,None,0,4,2006,11.512925464970227,1576.0,1.0,0.0,0.0,1,9,9,0,798.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2501,533125120,60,11025,Pave,None,Reg,HLS,4,Inside,Mod,Norm,Norm,1Fam,2Story,8,5,1992,Gable,CompShg,HdBoard,ImStucc,BrkFace,692.0,PConc,Gd,216.0,GasA,5,Y,SBrkr,0,7.946617563244473,3,1,4,8,3,3,Attchd,RFn,3.0,Y,177,208,186,0,0,0,None,None,None,0,10,2006,12.718896271958835,4160.0,3.0,1.0,0.0,1,12,15,9,6708.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
225,905106170,20,7832,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,CBlock,No,89.0,GasA,5,Y,SBrkr,0,6.761572768804054,2,1,3,8,0,0,Detchd,Unf,1.0,Y,226,0,0,0,0,0,None,None,None,0,5,2010,11.829559359371776,1728.0,2.0,0.0,1.0,0,9,9,9,4650.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2317,527108010,60,19378,Pave,None,IR1,HLS,4,Corner,Gtl,Norm,Norm,1Fam,2Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,456.0,PConc,Mn,1335.0,GasA,5,Y,SBrkr,0,7.8087293067443975,4,1,4,8,1,4,Attchd,RFn,2.0,Y,239,132,0,168,0,0,None,None,None,0,3,2006,12.676076274775909,3854.0,3.0,1.0,1.0,1,12,12,9,342.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
160,535401080,20,9830,Pave,None,IR1,Lvl,4,Corner,Gtl,Norm,Norm,1Fam,1Story,5,7,1959,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,No,733.0,GasA,5,Y,SBrkr,0,7.160069207596128,3,1,4,8,1,4,Detchd,Fin,2.0,Y,364,17,0,0,182,0,None,None,None,0,3,2010,11.99535161421452,2350.0,2.0,0.0,1.0,1,12,9,9,360.0,774.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,533213030,20,4403,Pave,None,IR2,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432.0,PConc,Av,892.0,GasA,5,Y,SBrkr,0,7.298445101508148,2,1,4,8,1,4,Attchd,Fin,2.0,Y,0,144,0,0,0,0,None,None,None,0,6,2010,12.310432660854413,2948.0,3.0,1.0,0.0,0,15,15,9,3468.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
482,528250040,60,8174,Pave,None,IR1,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,204.0,GasA,5,Y,SBrkr,0,7.201916317531627,3,1,4,8,1,3,Attchd,Fin,2.0,Y,100,56,0,0,0,0,None,None,None,0,5,2009,12.089538829274224,2040.0,3.0,1.0,0.0,0,12,12,9,2964.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
177,902128170,30,7200,Pave,None,Reg,Lvl,4,Corner,Gtl,Norm,Norm,1Fam,1Story,5,7,1940,Gable,CompShg,MetalSd,MetalSd,Stone,294.0,CBlock,No,278.0,GasA,3,Y,SBrkr,0,6.689599269178967,2,1,4,8,2,4,Attchd,Unf,1.0,Y,0,0,154,0,0,0,None,MnPrv,None,0,2,2010,11.686878772093667,1592.0,2.0,0.0,0.0,1,12,9,9,2040.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1971,535477130,60,7590,Pave,None,Reg,Lvl,4,Inside,Gtl,PosN,Norm,1Fam,2Story,5,5,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,CBlock,No,324.0,GasA,3,Y,SBrkr,0,7.502186486602924,4,1,3,8,1,3,Attchd,RFn,1.0,Y,0,168,0,0,0,0,None,None,None,0,7,2007,12.040608205802641,2676.0,2.0,0.0,0.0,0,9,9,9,2700.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
484,528275070,60,8795,Pave,None,IR1,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,652.0,GasA,5,Y,SBrkr,0,7.721348612617949,4,1,4,8,1,3,BuiltIn,Fin,2.0,Y,224,54,0,0,0,0,None,None,None,0,4,2009,12.371587084007745,3208.0,2.0,1.0,0.0,0,12,12,9,1800.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1561,911370490,120,3843,Pave,None,IR1,HLS,4,Inside,Mod,Norm,Norm,TwnhsE,1Story,8,5,2007,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,PConc,Gd,120.0,GasA,5,Y,SBrkr,0,7.4073177104694174,2,1,5,8,1,4,Attchd,Fin,2.0,Y,162,53,0,153,0,0,None,None,None,0,8,2008,12.592912033515141,3244.0,3.0,1.0,0.0,1,15,15,9,8856.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
992,526354070,60,11075,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,CBlock,Mn,176.0,GasA,3,Y,SBrkr,0,7.655390644826152,4,1,3,8,2,4,Attchd,Unf,2.0,Y,280,0,0,0,0,0,None,None,None,0,6,2008,12.239990863733635,3064.0,2.0,1.0,0.0,0,9,6,9,2500.0,552.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,531367050,60,10142,Pave,None,IR1,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,300.0,GasA,5,Y,SBrkr,0,7.642044402873258,4,1,4,8,0,0,BuiltIn,RFn,2.0,Y,0,45,0,0,0,0,None,None,None,0,1,2010,12.358793732547838,3040.0,3.0,1.0,0.0,0,12,12,9,3936.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2646,902110130,30,7741,Pave,Grvl,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,6,5,1924,Gable,CompShg,MetalSd,MetalSd,None,0.0,BrkTil,No,817.0,GasA,4,N,FuseA,0,6.939253946041508,2,1,3,8,0,0,Detchd,Unf,1.0,Y,0,0,112,0,0,0,None,MnPrv,None,0,6,2006,11.589886506106355,2064.0,1.0,0.0,1.0,1,9,6,9,572.0,216.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
994,527106050,60,8139,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,119.0,PConc,No,204.0,GasA,4,Y,SBrkr,0,7.293017679772782,3,1,3,8,1,3,BuiltIn,Fin,2.0,Y,192,49,0,0,0,0,None,None,None,0,10,2008,12.013700752882716,2150.0,2.0,1.0,0.0,1,9,12,9,2380.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2138,907200270,20,8982,Pave,None,IR1,Lvl,4,CulDSac,Gtl,Norm,Norm,1Fam,1Story,5,5,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,CBlock,Av,501.0,GasA,3,Y,SBrkr,0,6.9469759921354175,3,1,3,8,0,0,Detchd,Unf,2.0,Y,0,0,0,0,0,0,None,MnPrv,None,0,1,2007,11.812289042195847,2080.0,1.0,1.0,0.0,0,9,12,9,2695.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,903231050,45,6120,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1.5Unf,5,7,1939,Gable,CompShg,AsbShng,AsbShng,None,0.0,BrkTil,No,884.0,GasA,5,Y,SBrkr,0,6.784457062637642,2,1,3,8,0,0,Detchd,Unf,1.0,Y,0,0,136,0,0,0,None,MnPrv,None,0,7,2007,11.635143097694476,1768.0,1.0,0.0,0.0,1,12,9,9,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2126,907135080,20,16561,Pave,None,IR2,Low,4,Inside,Mod,Norm,Norm,1Fam,1Story,5,5,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,548.0,GasA,5,Y,SBrkr,0,7.00033446027523,3,1,3,8,0,0,Attchd,Unf,1.0,Y,306,0,0,0,0,0,None,GdPrv,None,0,7,2007,11.90429164869889,2194.0,2.0,1.0,0.0,0,9,12,9,2745.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
898,908229020,30,4060,Pave,None,Reg,Lvl,4,Corner,Gtl,Feedr,Norm,1Fam,1Story,5,8,1922,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,PConc,No,864.0,GasA,5,Y,SBrkr,0,6.761572768804054,2,1,3,8,0,0,None,None,0.0,Y,0,96,0,0,0,0,None,None,None,0,7,2009,11.511924964636645,1728.0,1.0,0.0,0.0,1,9,6,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1048,527453160,160,2308,Pave,None,Reg,Lvl,4,FR2,Gtl,Norm,Norm,TwnhsE,2Story,6,6,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,CBlock,No,275.0,GasA,4,Y,SBrkr,0,7.2834482287566304,4,1,3,8,0,0,Attchd,RFn,2.0,Y,0,0,0,0,0,0,None,None,None,0,5,2008,11.870599909242046,2311.0,2.0,1.0,0.0,0,9,12,9,1430.0,588.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2676,903231070,50,6240,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,6,6,1934,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,PConc,No,816.0,GasA,3,Y,SBrkr,360,7.069874128458572,3,1,3,8,1,4,Detchd,Unf,2.0,Y,112,0,0,0,0,0,None,MnPrv,Shed,400,9,2006,11.648330101976432,1632.0,1.0,0.0,1.0,1,9,9,9,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2498,532378220,20,8789,Pave,None,IR1,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,Mn,253.0,GasA,3,Y,SBrkr,0,6.846943139585379,3,1,3,8,1,1,Attchd,Unf,1.0,Y,64,0,0,0,0,0,None,None,None,0,6,2006,11.769116870330636,1853.0,1.0,0.0,0.0,0,9,9,9,1977.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1560,911370410,120,5587,Pave,None,IR1,HLS,4,Inside,Mod,Norm,Norm,TwnhsE,1Story,8,5,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,PConc,Gd,120.0,GasA,5,Y,SBrkr,0,7.409741954080922,2,1,4,8,1,4,Attchd,Fin,2.0,Y,162,53,0,153,0,0,None,None,None,0,11,2008,12.8802918162046,3252.0,3.0,1.0,0.0,0,15,15,9,8880.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
296,909427230,70,9042,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,2Story,7,9,1941,Gable,CompShg,CemntBd,CmentBd,None,0.0,Stone,No,877.0,GasA,5,Y,SBrkr,0,7.757906208351747,4,1,4,8,2,4,Attchd,RFn,1.0,Y,0,60,0,0,0,0,None,GdPrv,Shed,2500,5,2010,12.493129522588037,3492.0,2.0,0.0,0.0,1,20,12,9,1650.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354,527161040,80,8923,Pave,None,IR1,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,SLvl,7,5,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,195.0,GasA,4,Y,SBrkr,0,7.2312870043276165,3,1,3,8,1,3,BuiltIn,Fin,2.0,Y,256,0,0,0,0,0,None,None,None,0,2,2009,12.08672588789761,1766.0,2.0,1.0,0.0,0,12,12,9,1134.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
970,923201100,20,12518,Pave,None,IR1,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,182.0,CBlock,No,476.0,GasA,4,Y,SBrkr,0,6.915723448631314,3,1,4,8,0,0,Attchd,Unf,1.0,Y,144,0,0,0,0,0,None,MnPrv,None,0,4,2009,11.845819880243553,2016.0,1.0,0.0,0.0,0,9,9,9,2660.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
884,907420040,60,11069,Pave,None,Reg,Lvl,4,Corner,Gtl,Norm,Norm,1Fam,2Story,6,5,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,608.0,GasA,5,Y,SBrkr,0,7.241366283322318,3,1,4,8,1,4,BuiltIn,Fin,2.0,Y,100,36,0,0,0,0,None,None,None,0,7,2009,12.0435537160324,2004.0,2.0,1.0,0.0,0,12,12,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1894,534403290,60,8800,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,2Story,6,7,1964,Gable,CompShg,MetalSd,MetalSd,BrkFace,306.0,CBlock,No,431.0,GasA,5,Y,SBrkr,0,7.675081857716334,5,1,3,8,1,4,Attchd,RFn,2.0,Y,0,0,0,0,161,0,None,MnPrv,None,0,7,2007,12.321630986164449,2999.0,2.0,1.0,0.0,1,12,9,9,2070.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
450,528168030,60,13262,Pave,None,IR1,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,2003,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,PConc,No,1082.0,GasA,5,Y,SBrkr,0,7.783224016336037,4,1,4,8,1,4,BuiltIn,Fin,3.0,Y,114,40,0,0,0,0,None,None,None,0,6,2009,12.577636201962655,3482.0,3.0,1.0,0.0,1,12,12,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2031,903450060,50,7758,Pave,None,Reg,Lvl,4,Corner,Gtl,Norm,Norm,1Fam,1.5Fin,7,4,1931,Gable,CompShg,Stucco,Stucco,BrkFace,600.0,PConc,No,816.0,GasA,5,Y,FuseF,0,7.505492274737423,4,1,3,8,2,3,Detchd,Unf,1.0,Y,0,0,0,0,184,0,None,None,None,0,6,2007,12.040608205802641,2858.0,1.0,1.0,1.0,1,6,9,9,448.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
949,914465055,20,12118,Pave,None,IR1,Lvl,4,CulDSac,Gtl,Norm,Norm,1Fam,1Story,7,5,2004,Hip,CompShg,VinylSd,VinylSd,Stone,108.0,PConc,Mn,1710.0,GasA,5,Y,SBrkr,0,7.444248649496705,3,1,4,8,1,4,Attchd,Fin,2.0,Y,100,48,0,0,180,0,None,None,None,0,4,2009,12.388394202324125,3420.0,2.0,0.0,0.0,1,12,15,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1907,534476080,20,9600,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1955,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,CBlock,No,710.0,GasA,5,Y,SBrkr,0,7.047517221357295,2,1,3,8,0,0,Attchd,Fin,1.0,Y,0,0,0,0,175,0,None,MnPrv,None,0,10,2007,11.877568578558137,2228.0,2.0,0.0,0.0,0,12,9,9,1472.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1906,534475170,60,9500,Pave,None,Reg,Lvl,4,Corner,Gtl,Artery,Norm,1Fam,2Story,6,6,1964,Gable,CompShg,VinylSd,VinylSd,BrkCmn,272.0,CBlock,No,374.0,GasA,3,Y,SBrkr,0,7.589335823170616,4,1,3,8,1,3,Attchd,RFn,2.0,Y,0,52,0,0,0,0,None,GdPrv,None,0,6,2007,12.013700752882716,2793.0,1.0,2.0,0.0,1,9,9,9,1326.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
549,531452070,120,7175,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,TwnhsE,1Story,6,5,1990,Gable,CompShg,Plywood,ImStucc,None,0.0,PConc,No,1332.0,GasA,4,Y,SBrkr,0,7.194436851100335,2,1,4,8,0,0,Attchd,RFn,2.0,Y,0,60,0,0,0,0,None,None,None,0,2,2009,11.884489021402711,2664.0,2.0,0.0,0.0,1,12,12,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
243,905475510,20,11200,Pave,None,IR1,Lvl,4,CulDSac,Gtl,Norm,Norm,1Fam,1Story,5,3,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,Mn,1250.0,GasA,5,Y,SBrkr,0,7.168579897264035,3,1,3,8,0,0,Detchd,Unf,2.0,N,0,144,0,0,0,0,None,None,None,0,6,2010,11.643953727376633,2548.0,2.0,0.0,0.0,0,6,9,6,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1697,528110070,20,14226,Pave,None,Reg,Lvl,4,Corner,Gtl,Norm,Norm,1Fam,1Story,8,5,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,PConc,Av,1935.0,GasA,4,Y,SBrkr,0,7.587310506022615,3,1,4,8,1,4,Attchd,Fin,3.0,Y,315,45,0,0,0,0,None,None,None,0,7,2007,12.886641043883259,3908.0,2.0,0.0,0.0,0,12,12,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2365,527450010,160,2760,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,TwnhsE,2Story,6,5,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,514.0,CBlock,No,525.0,GasA,3,Y,SBrkr,0,6.9957661563048505,3,1,3,8,0,0,Detchd,Unf,2.0,Y,0,0,0,0,0,0,None,None,None,0,12,2006,11.56646623189826,1617.0,1.0,1.0,0.0,0,9,9,9,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
310,914467040,60,11050,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,434.0,GasA,5,Y,SBrkr,0,7.557994958530807,3,1,4,8,1,3,Attchd,Unf,3.0,Y,0,70,0,0,0,0,None,None,None,0,5,2010,12.448626590364206,2965.0,3.0,1.0,0.0,1,12,12,9,3690.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
