Id,PID,MS SubClass,MS Zoning,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Foundation,Bsmt Exposure,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,data_origin,TotalSF,Total_full_bath,Total_half_bath,garage_yrblt_rel,remod_yr_rel,ExterQualCond,BsmtQualCond,GarageQualCond,BasmtFinSF_type1,BasmtFinSF_type2
2874,910200060,50,RM,7000,Pave,None,Reg,Lvl,4,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1926,Hip,CompShg,MetalSd,MetalSd,None,0.0,PConc,No,487.0,GasA,5,Y,SBrkr,0,7.158513997329321,3,1,3,8,0,0,Detchd,Fin,2.0,Y,96,0,132,0,0,0,None,MnPrv,None,0,5,2006,WD ,,test,2146.0,1.0,1.0,1.0,1,9,9,9,1870.0,0.0
700,902106060,70,RM,6600,Pave,None,Reg,Lvl,4,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Stone,No,994.0,GasA,3,N,SBrkr,0,7.771488760117616,4,2,3,6,0,0,Attchd,RFn,1.0,Y,0,287,0,0,0,0,None,None,None,0,12,2009,WD ,,test,3366.0,2.0,0.0,1.0,1,9,9,9,0.0,0.0
2756,906382040,20,RL,8990,Pave,None,IR1,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Mn,1498.0,GasA,5,Y,SBrkr,0,7.311886164077165,2,1,4,8,0,0,Attchd,RFn,2.0,Y,351,33,0,0,0,0,None,None,None,0,4,2006,New,,test,2996.0,2.0,0.0,0.0,0,12,12,9,0.0,0.0
2022,903236130,70,RM,7755,Pave,None,Reg,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,1918,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,No,1100.0,GasA,5,Y,FuseA,0,7.724888439323074,4,1,3,8,0,0,Detchd,Unf,1.0,Y,0,152,0,0,0,0,None,MnPrv,None,0,5,2007,WD ,,test,3364.0,2.0,1.0,1.0,1,12,9,9,0.0,0.0
583,534128010,60,RL,10382,Pave,None,IR1,Lvl,4,Corner,Gtl,NWAmes,PosN,Norm,1Fam,2Story,7,6,1973,Gable,CompShg,HdBoard,HdBoard,Stone,240.0,CBlock,Mn,216.0,GasA,5,Y,SBrkr,0,7.644919344958857,3,1,3,8,2,3,Attchd,RFn,2.0,Y,235,204,228,0,0,0,None,None,Shed,350,11,2009,WD ,,test,3197.0,3.0,1.0,0.0,0,9,12,9,4295.0,128.0
2392,528138030,60,RL,11924,Pave,None,IR1,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,Hip,CompShg,WdShing,Wd Shng,Stone,286.0,PConc,No,177.0,GasA,5,Y,SBrkr,0,7.751045117971802,4,1,5,8,2,4,BuiltIn,Fin,3.0,Y,147,21,0,0,0,0,None,None,None,0,7,2006,New,,test,3499.0,4.0,0.0,0.0,1,15,15,9,5988.0,0.0
2424,528228415,120,RM,3072,Pave,None,Reg,Lvl,4,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,PConc,No,1375.0,GasA,5,Y,SBrkr,0,7.254177846456518,2,1,4,8,1,3,Attchd,Fin,2.0,Y,144,20,0,0,0,0,None,None,None,0,5,2006,WD ,,test,2789.0,2.0,0.0,0.0,0,12,12,9,0.0,0.0
212,904302260,190,RL,9900,Pave,None,Reg,Lvl,4,Inside,Gtl,SWISU,Norm,Norm,2fmCon,1.5Fin,5,4,1915,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,BrkTil,No,186.0,GasA,3,N,SBrkr,0,7.238496840894365,3,1,3,8,0,0,None,None,0.0,N,0,0,168,0,0,0,None,None,None,0,2,2010,ConLD,,test,2604.0,2.0,0.0,0.0,1,4,9,0,3078.0,0.0
736,903227070,50,RM,6000,Pave,None,Reg,Lvl,4,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,No,884.0,GasA,5,Y,SBrkr,0,7.206377291472252,3,1,3,8,1,2,Detchd,Unf,1.0,N,0,0,208,0,0,0,None,None,None,0,5,2009,WD ,,test,2232.0,2.0,0.0,1.0,1,9,9,9,0.0,0.0
1610,924100020,60,RL,11075,Pave,None,IR1,Lvl,4,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,4,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,CBlock,Av,29.0,GasA,5,Y,SBrkr,0,7.584773077612199,4,1,3,6,1,1,Attchd,RFn,2.0,Y,305,189,0,0,0,0,None,MnPrv,Shed,400,9,2008,WD ,,test,2752.0,2.0,2.0,0.0,0,9,9,9,2810.0,386.0
890,908152035,20,RL,10682,Pave,None,Reg,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1960,Gable,CompShg,HdBoard,HdBoard,None,0.0,CBlock,No,615.0,GasA,3,Y,SBrkr,0,7.046647277848756,3,1,3,7,0,0,2Types,Fin,1.0,Y,0,240,0,0,0,0,None,MnPrv,None,0,7,2009,WD ,,test,2163.0,2.0,0.0,1.0,1,9,9,9,2394.0,0.0
467,528221060,60,RL,12589,Pave,None,IR2,Lvl,4,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,742.0,GasA,5,Y,SBrkr,0,7.302496423727326,3,1,4,8,1,4,Attchd,Fin,2.0,Y,36,24,0,0,0,0,None,None,None,0,6,2009,WD ,,test,2226.0,2.0,1.0,0.0,0,12,12,9,0.0,0.0
578,533254110,80,RL,9600,Pave,None,Reg,Low,4,FR2,Mod,Veenker,Feedr,Norm,1Fam,SLvl,8,5,1976,Gable,CompShg,Plywood,Plywood,BrkFace,200.0,CBlock,No,392.0,GasA,5,Y,SBrkr,0,7.823645930834952,4,1,3,8,1,4,Attchd,Unf,2.0,Y,0,64,0,0,0,0,None,None,None,0,1,2009,WD ,,test,2891.0,2.0,1.0,0.0,0,16,9,9,0.0,0.0
1747,528231030,80,RL,16219,Pave,None,IR2,Lvl,4,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Gd,56.0,GasA,5,Y,SBrkr,0,7.020190708311925,2,1,4,8,0,0,Attchd,Fin,2.0,Y,100,24,0,0,0,0,None,None,None,0,4,2007,WD ,,test,1954.0,3.0,0.0,0.0,1,12,12,9,4674.0,0.0
1149,531452140,120,RL,7892,Pave,None,Reg,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,Gable,CompShg,Plywood,Plywood,None,0.0,PConc,No,899.0,GasA,5,Y,SBrkr,0,7.089243155027514,2,1,4,8,0,0,Attchd,RFn,2.0,Y,0,63,0,0,0,0,None,None,None,0,3,2008,WD ,,test,2398.0,2.0,0.0,0.0,0,12,12,9,1800.0,0.0
2758,906392090,20,RL,13377,Pave,None,Reg,Lvl,4,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,Hip,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,260.0,GasA,4,Y,SBrkr,0,7.520776415062797,3,1,4,8,1,4,Attchd,RFn,2.0,Y,0,32,0,0,0,0,None,None,None,0,7,2006,New,,test,3682.0,3.0,0.0,0.0,0,12,12,9,9456.0,0.0
857,907202080,20,RL,7000,Pave,None,IR1,Lvl,4,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1978,Gable,CompShg,VinylSd,VinylSd,BrkFace,90.0,CBlock,No,218.0,GasA,5,Y,SBrkr,0,6.761572768804055,3,1,3,8,0,0,Attchd,Unf,1.0,Y,0,0,0,0,0,0,None,GdWo,None,0,7,2009,WD ,,test,1728.0,2.0,0.0,0.0,1,16,9,9,3230.0,0.0
2219,909281130,70,RL,10570,Pave,None,Reg,Bnk,4,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,8,1932,Hip,CompShg,BrkFace,BrkFace,None,0.0,CBlock,No,556.0,GasA,3,Y,SBrkr,0,7.910957382845589,3,1,4,4,2,3,Detchd,Unf,2.0,Y,0,74,0,0,0,0,None,None,None,0,12,2007,WD ,,test,3580.0,2.0,1.0,0.0,1,12,16,9,891.0,0.0
733,903205040,30,RL,8854,Pave,None,Reg,Lvl,4,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,6,1916,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,No,952.0,Grav,2,N,FuseF,0,6.858565034791365,2,1,2,8,1,4,Detchd,Unf,1.0,P,0,98,0,0,40,0,None,None,None,0,5,2009,WD ,,test,1904.0,1.0,0.0,0.0,1,9,9,2,0.0,0.0
2909,923225190,160,RM,2665,Pave,None,Reg,Lvl,4,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,PConc,Mn,264.0,GasA,3,Y,SBrkr,0,7.1731917424865985,3,1,3,8,1,3,BuiltIn,RFn,1.0,Y,141,0,0,0,0,0,None,None,None,0,5,2006,WD ,,test,1568.0,1.0,1.0,0.0,0,9,12,9,0.0,0.0
1798,528458120,60,FV,9000,Pave,None,Reg,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Av,1088.0,GasA,5,Y,SBrkr,0,7.580189417944541,3,1,4,8,1,4,Attchd,RFn,3.0,Y,208,46,0,0,0,0,None,None,None,0,12,2007,WD ,,test,3047.0,2.0,1.0,0.0,0,12,12,9,0.0,0.0
235,905378040,50,RL,18600,Pave,None,Reg,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,3,4,1938,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,Mn,0.0,GasA,3,Y,FuseA,0,7.383989457978509,4,1,2,8,1,4,Attchd,RFn,1.0,Y,0,0,60,0,0,0,None,None,Shed,450,6,2010,WD ,,test,2582.0,2.0,1.0,0.0,1,9,9,9,1152.0,1368.0
2366,527450080,160,RM,2160,Pave,None,Reg,Lvl,4,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,CBlock,No,363.0,GasA,4,Y,SBrkr,0,7.21890970761906,3,1,4,7,1,2,Attchd,Unf,2.0,Y,0,36,0,0,0,0,None,None,None,0,6,2006,WD ,,test,2130.0,1.0,1.0,0.0,0,9,9,9,804.0,0.0
1027,527357110,60,RL,9743,Pave,None,Reg,Lvl,4,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,5,6,1969,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,No,440.0,GasA,4,Y,SBrkr,0,7.176254532017144,3,1,3,8,0,0,Detchd,Unf,2.0,Y,0,0,0,0,0,0,None,None,None,0,6,2008,WD ,,test,2028.0,1.0,1.0,0.0,0,9,6,9,1120.0,0.0
1195,534204030,20,RL,8125,Pave,None,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,Hip,CompShg,HdBoard,HdBoard,None,0.0,CBlock,No,196.0,GasA,5,Y,SBrkr,0,6.829793737512425,3,1,3,8,0,0,Detchd,Unf,2.0,Y,233,0,0,0,0,0,None,None,None,0,7,2008,WD ,,test,1837.0,2.0,0.0,1.0,1,12,9,9,1300.0,1368.0
1303,902205070,20,RM,7311,Pave,None,Reg,Lvl,4,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,5,1946,Gable,CompShg,VinylSd,VinylSd,None,0.0,BrkTil,No,407.0,GasA,3,N,FuseA,0,6.008813185442595,1,1,3,8,0,0,Detchd,Unf,1.0,Y,76,0,120,0,0,0,None,None,None,0,3,2008,WD ,,test,814.0,1.0,0.0,1.0,1,12,9,6,0.0,0.0
148,535179020,20,RL,10032,Pave,None,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1959,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,432.0,CBlock,No,510.0,GasA,5,Y,SBrkr,0,7.365180126021013,3,1,3,8,2,4,Attchd,Unf,2.0,Y,0,28,0,0,160,0,None,GdWo,None,0,6,2010,WD ,,test,2824.0,2.0,1.0,-1.0,0,9,9,9,2202.0,0.0
608,534402060,20,RL,10500,Pave,None,IR1,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,Gable,CompShg,HdBoard,HdBoard,Stone,144.0,CBlock,No,294.0,GasA,3,Y,SBrkr,0,7.163946684342547,3,1,3,8,2,4,Detchd,Unf,2.0,Y,0,32,0,0,92,0,None,None,None,0,7,2009,COD,,test,2584.0,2.0,1.0,0.0,0,12,9,9,1996.0,0.0
2515,533241010,60,FV,8314,Pave,Pave,IR1,Lvl,4,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,1997,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,PConc,No,569.0,GasA,5,Y,SBrkr,0,7.434847875211999,3,1,4,8,1,3,BuiltIn,Unf,1.0,Y,0,382,0,0,110,0,None,GdPrv,None,0,11,2006,WD ,,test,2263.0,2.0,1.0,0.0,1,12,12,9,0.0,0.0
821,906340120,20,RL,10226,Pave,None,IR1,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,PConc,Gd,1622.0,GasA,5,Y,SBrkr,0,7.396335293800808,3,1,5,8,1,4,Attchd,RFn,3.0,Y,172,42,0,0,0,0,None,None,None,0,1,2009,WD ,,test,3252.0,3.0,0.0,0.0,0,12,15,9,0.0,0.0
2500,533110130,60,RL,16059,Pave,None,Reg,Lvl,4,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,CBlock,No,1288.0,GasA,5,Y,SBrkr,0,7.790282380703483,4,1,4,8,1,3,Attchd,Unf,2.0,Y,127,82,0,0,0,0,None,None,None,0,4,2006,WD ,,test,3705.0,2.0,1.0,0.0,1,12,12,9,0.0,0.0
745,903232060,30,RM,6120,Pave,None,Reg,Lvl,4,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,6,1925,Gable,CompShg,MetalSd,MetalSd,None,0.0,BrkTil,No,960.0,GasA,4,Y,SBrkr,0,6.902742737158593,2,1,3,8,0,0,Detchd,Unf,1.0,Y,0,15,51,0,0,0,None,MnPrv,None,0,3,2009,WD ,,test,1955.0,1.0,0.0,1.0,1,9,9,9,0.0,0.0
741,903231010,50,RM,6120,Pave,None,Reg,Lvl,4,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1936,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,No,927.0,GasA,3,Y,SBrkr,0,7.338888133838879,3,1,3,8,0,0,Detchd,Unf,2.0,Y,112,0,0,0,0,0,None,MnPrv,None,0,4,2009,WD ,,test,2466.0,1.0,1.0,1.0,1,6,9,9,0.0,0.0
1611,1007100110,70,I (all),56600,Pave,None,IR1,Low,4,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,1,1900,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,No,686.0,GasA,5,Y,SBrkr,0,7.515344571180436,4,1,3,4,0,0,Detchd,Unf,1.0,N,0,0,0,0,0,0,None,None,None,0,1,2008,WD ,,test,2522.0,2.0,0.0,0.0,1,9,9,6,0.0,0.0
2532,534201130,80,RL,9750,Pave,None,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Av,100.0,GasA,4,Y,SBrkr,0,6.887552571664617,3,1,3,8,0,0,Attchd,Fin,1.0,Y,68,0,0,0,0,0,None,None,None,0,10,2006,WD ,,test,1960.0,2.0,0.0,0.0,0,9,9,9,2000.0,1440.0
1081,528228345,120,RL,3940,Pave,None,Reg,Lvl,4,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,143.0,PConc,Gd,342.0,GasA,5,Y,SBrkr,0,7.282761179605593,2,1,4,8,1,3,Attchd,Fin,3.0,Y,156,20,0,0,144,0,None,None,None,0,8,2008,WD ,,test,2870.0,3.0,0.0,0.0,0,12,12,9,6438.0,0.0
1692,528106050,60,RL,13641,Pave,None,Reg,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,456.0,PConc,Gd,630.0,GasA,5,Y,SBrkr,0,7.884576510596324,3,1,5,8,1,4,Attchd,RFn,3.0,Y,268,58,0,0,0,0,None,None,None,0,12,2007,New,,test,4590.0,3.0,1.0,0.0,0,15,15,9,7824.0,0.0
2520,533253050,120,RL,3640,Pave,None,IR1,Lvl,4,CulDSac,Gtl,Greens,Norm,Norm,Twnhs,1Story,8,5,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,Gd,176.0,GasA,3,Y,SBrkr,0,6.943122422819428,1,1,4,8,1,3,Detchd,Fin,2.0,Y,133,108,0,0,0,0,None,None,None,0,9,2006,WD ,,test,2072.0,2.0,0.0,0.0,0,12,12,9,5160.0,0.0
276,908102130,90,RL,9825,Pave,None,Reg,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1965,Hip,CompShg,AsphShn,AsphShn,None,0.0,CBlock,None,0.0,GasA,3,N,SBrkr,0,7.416979621381154,4,2,3,8,0,0,None,None,0.0,Y,0,0,0,0,0,0,None,None,None,0,5,2010,WD ,,test,1664.0,2.0,0.0,0.0,0,9,0,0,0.0,0.0
1992,902301030,50,RM,9600,Pave,Grvl,Reg,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,PConc,Mn,702.0,GasA,4,Y,SBrkr,0,7.294377299288821,3,1,4,8,0,0,Detchd,Unf,1.0,P,0,0,84,0,0,0,None,GdWo,None,0,7,2007,WD ,,test,2174.0,1.0,0.0,0.0,1,9,9,6,0.0,0.0
663,535383060,30,RL,5400,Pave,None,Reg,Lvl,4,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,2,5,1940,Gable,CompShg,Stucco,Stucco,None,0.0,PConc,No,416.0,GasA,4,N,FuseA,0,6.395261598115449,2,1,4,8,0,0,None,None,0.0,N,0,81,0,0,0,0,None,None,None,0,6,2009,WD ,,test,1015.0,2.0,0.0,0.0,1,6,6,0,0.0,0.0
418,527455090,120,RL,2104,Pave,None,Reg,Lvl,4,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,7,6,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,CBlock,No,300.0,GasA,3,Y,SBrkr,0,6.728628613084702,2,1,3,8,0,0,Attchd,Unf,1.0,Y,150,20,0,0,0,0,None,None,None,0,10,2009,WD ,,test,1672.0,1.0,1.0,0.0,0,9,9,9,2680.0,0.0
1733,528221040,60,RL,9729,Pave,None,IR1,Lvl,4,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,698.0,GasA,5,Y,SBrkr,0,7.465082736399547,3,1,4,8,1,4,BuiltIn,Unf,3.0,Y,0,34,0,0,0,0,None,None,None,0,6,2007,New,,test,2444.0,3.0,1.0,1.0,1,12,12,9,0.0,0.0
2359,527378010,20,RL,10000,Pave,None,Reg,Lvl,4,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,Gable,CompShg,HdBoard,Plywood,BrkFace,176.0,CBlock,No,348.0,GasA,3,Y,SBrkr,0,7.005789019253503,3,1,3,8,0,0,Attchd,Unf,2.0,Y,295,84,0,0,0,0,None,GdWo,None,0,6,2006,WD ,,test,2206.0,2.0,0.0,0.0,0,9,9,9,3775.0,0.0
253,906385020,20,RL,7360,Pave,None,Reg,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2010,Gable,CompShg,VinylSd,VinylSd,Stone,80.0,PConc,No,1198.0,GasA,5,Y,SBrkr,0,7.108244139731541,2,1,4,8,0,0,Attchd,RFn,2.0,Y,0,54,0,0,0,0,None,None,None,0,3,2010,WD ,,test,2444.0,2.0,0.0,-1.0,0,12,12,9,144.0,0.0
1518,909175050,75,RL,8400,Pave,None,Reg,Bnk,4,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,5,8,1939,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,PConc,No,342.0,GasA,5,Y,SBrkr,420,7.692569648067906,4,1,4,8,1,4,Detchd,Unf,1.0,Y,262,24,0,0,0,0,None,None,None,0,7,2008,WD ,,test,2492.0,2.0,1.0,0.0,1,9,9,9,756.0,0.0
2035,903454090,50,RM,9000,Pave,None,Reg,Bnk,4,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,PConc,No,780.0,GasA,3,Y,SBrkr,0,7.226209010100671,3,1,4,8,1,4,Detchd,Unf,1.0,P,0,162,0,0,126,0,None,None,None,0,12,2007,WD ,,test,2155.0,1.0,1.0,1.0,1,12,9,9,0.0,0.0
2919,923228210,160,RM,1526,Pave,None,Reg,Lvl,4,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,CBlock,No,546.0,GasA,3,Y,SBrkr,0,6.9957661563048505,3,1,3,8,0,0,None,None,0.0,Y,0,34,0,0,0,0,None,GdPrv,None,0,6,2006,WD ,,test,1638.0,1.0,1.0,0.0,0,9,9,0,0.0,0.0
1540,909425085,50,RL,12392,Pave,None,Reg,Bnk,4,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,No,397.0,GasA,5,Y,SBrkr,0,7.6783263565068856,3,1,4,8,2,3,Attchd,Fin,2.0,Y,0,96,0,0,0,0,None,None,None,0,4,2008,WD ,,test,2993.0,3.0,1.0,1.0,1,12,12,9,2610.0,0.0
2120,907125040,20,RL,14217,Pave,None,IR2,Lvl,4,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,472.0,GasA,4,Y,SBrkr,0,6.92951677076365,3,1,3,8,0,0,Detchd,Unf,2.0,Y,0,0,0,0,0,0,None,None,None,0,8,2007,WD ,,test,2044.0,1.0,1.0,1.0,0,9,12,9,2750.0,0.0
1674,527427160,120,RH,4113,Pave,None,IR1,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,2001,Gable,CompShg,MetalSd,MetalSd,None,0.0,PConc,Mn,1337.0,GasA,5,Y,SBrkr,0,7.198183577101943,2,1,4,8,1,3,Attchd,Fin,2.0,Y,136,68,0,0,0,0,None,None,None,0,7,2007,WD ,,test,2674.0,2.0,0.0,0.0,0,12,12,9,0.0,0.0
256,906477110,80,RL,8816,Pave,None,Reg,Lvl,4,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,CBlock,Av,506.0,GasA,4,Y,SBrkr,0,6.9584483932976555,3,1,3,8,0,0,Attchd,Unf,2.0,Y,0,0,0,0,0,0,None,MnPrv,None,0,6,2010,WD ,,test,2062.0,2.0,0.0,0.0,0,9,9,9,3024.0,0.0
2361,527402380,20,RL,9353,Pave,None,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,No,864.0,GasA,4,Y,SBrkr,0,6.761572768804055,3,1,3,8,0,0,Attchd,Unf,1.0,Y,0,0,0,0,0,0,None,None,Shed,0,7,2006,Oth,,test,1728.0,1.0,0.0,1.0,0,9,9,9,0.0,0.0
978,923228110,180,RM,1477,Pave,None,Reg,Lvl,4,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,4,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,CBlock,Av,121.0,GasA,3,Y,SBrkr,0,6.4457198193855785,1,1,3,8,0,0,Attchd,Unf,1.0,Y,0,0,0,0,0,0,None,None,None,0,4,2009,WD ,,test,1260.0,2.0,0.0,0.0,0,9,12,9,3054.0,0.0
2280,923203010,120,RM,6710,Pave,None,IR1,Lvl,4,FR3,Gtl,Mitchel,Norm,Norm,TwnhsE,SFoyer,6,5,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,134.0,PConc,Av,0.0,GasA,5,Y,SBrkr,0,6.841615476477592,0,1,3,8,0,0,Attchd,Fin,2.0,Y,0,40,0,0,0,0,None,None,None,0,6,2007,WD ,,test,1856.0,2.0,1.0,0.0,1,9,15,9,48.0,5424.0
2095,906204140,60,RL,11287,Pave,None,Reg,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,6,1989,Gable,CompShg,Plywood,Plywood,BrkFace,340.0,CBlock,Av,386.0,GasA,4,Y,SBrkr,0,7.591861714889934,3,1,4,8,1,3,Attchd,Fin,2.0,Y,0,84,0,196,0,0,None,None,None,0,1,2007,WD ,,test,2789.0,2.0,1.0,0.0,0,12,12,9,2526.0,0.0
1709,528150120,60,RL,12099,Pave,None,IR1,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,388.0,PConc,Av,166.0,GasA,5,Y,SBrkr,0,7.811163385025279,4,1,4,8,1,4,BuiltIn,Fin,3.0,Y,184,154,0,0,0,0,None,None,None,0,6,2007,WD ,,test,3604.0,3.0,1.0,0.0,0,12,15,9,5820.0,0.0
2801,907290020,60,RL,9750,Pave,None,Reg,Lvl,4,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Av,133.0,GasA,5,Y,SBrkr,0,7.64826303090192,3,1,4,8,1,3,Detchd,RFn,2.0,Y,253,170,0,0,0,0,None,None,None,0,6,2006,WD ,,test,3205.0,3.0,1.0,0.0,0,9,12,9,5850.0,0.0
